date,region,category,revenue,orders,avg_order_value,return_rate,discount_pct,customer_satisfaction
2023-11-05,South,Books,7454.45,141,52.87,0.139,0.23,4.1
2023-11-05,East,Clothing,7766.96,148,52.48,0.129,0.12,4.4
2023-11-05,West,Books,7671.04,150,51.14,0.063,0.06,4.5
2023-11-05,Central,Electronics,8046.62,177,45.46,0.085,0.24,3.1
2023-11-06,North,Clothing,7950.72,156,50.97,0.024,0.22,4.6
2023-11-06,South,Electronics,7762.15,126,61.6,0.03,0.15,4.4
2023-11-06,East,Sports,8191.44,137,59.79,0.099,0.05,4.5
2023-11-06,West,Books,8032.83,140,57.38,0.075,0.22,3.6
2023-11-06,Central,Sports,7790.49,143,54.48,0.081,0.09,3.2
2023-11-07,North,Sports,8366.94,153,54.69,0.086,0.11,5.0
2023-11-07,South,Sports,7910.78,132,59.93,0.113,0.14,4.2
2023-11-07,East,Electronics,8499.26,157,54.14,0.104,0.1,4.6
2023-11-07,West,Clothing,8070.55,125,64.56,0.047,0.28,4.2
2023-11-07,Central,Sports,8253.74,133,62.06,0.119,0.02,4.0
2023-11-08,North,Clothing,8153.27,153,53.29,0.025,0.21,4.2
2023-11-08,South,Home,8163.76,165,49.48,0.091,0.09,4.3
2023-11-08,East,Sports,7828.61,152,51.5,0.092,0.22,4.5
2023-11-08,West,Electronics,8277.99,177,46.77,0.041,0.22,3.3
2023-11-08,Central,Electronics,7849.87,146,53.77,0.135,0.15,4.3
2023-11-09,North,Electronics,7846.87,125,62.77,0.059,0.13,3.6
2023-11-09,South,Sports,7984.25,125,63.87,0.062,0.27,4.1
2023-11-09,East,Books,8134.76,138,58.95,0.088,0.08,3.9
2023-11-09,West,Clothing,8224.14,129,63.75,0.041,0.21,3.9
2023-11-09,Central,Electronics,7931.79,145,54.7,0.061,0.06,4.4
2023-11-10,North,Electronics,8190.99,146,56.1,0.101,0.18,3.1
2023-11-10,South,Books,25768.53,219,117.66,0.127,0.26,4.2
2023-11-10,East,Home,7549.3,147,51.36,0.141,0.17,4.3
2023-11-10,West,Clothing,8137.24,172,47.31,0.054,0.03,4.6
2023-11-10,Central,Books,8403.58,148,56.78,0.095,0.26,4.2
2023-11-11,North,Clothing,8508.66,148,57.49,0.042,0.24,5.0
2023-11-11,South,Clothing,7926.88,169,46.9,0.039,0.14,3.0
2023-11-11,East,Home,8729.81,182,47.97,0.106,0.1,4.0
2023-11-11,West,Home,8401.62,177,47.47,0.121,0.21,3.7
2023-11-11,Central,Clothing,8167.36,175,46.67,0.144,0.28,4.7
2023-11-12,North,Sports,7816.17,131,59.67,0.077,0.21,3.5
2023-11-12,South,Books,8506.92,146,58.27,0.131,0.23,3.7
2023-11-12,East,Clothing,8479.71,158,53.67,0.07,0.05,4.5
2023-11-12,West,Electronics,30276.59,225,134.56,0.138,0.27,4.0
2023-11-12,Central,Books,8060.24,178,45.28,0.103,0.12,5.0
2023-11-13,North,Electronics,7980.1,172,46.4,0.132,0.28,5.0
2023-11-13,South,Home,7817.86,135,57.91,0.117,0.19,4.1
2023-11-13,East,Clothing,8277.09,144,57.48,0.133,0.04,3.8
2023-11-13,West,Electronics,8223.19,132,62.3,0.061,0.26,3.6
2023-11-13,Central,Books,8311.17,139,59.79,0.137,0.05,5.0
2023-11-14,North,Electronics,7707.89,129,59.75,0.142,0.12,4.7
2023-11-14,South,Books,8004.63,130,61.57,0.031,0.13,3.6
2023-11-14,East,Clothing,7961.59,162,49.15,0.103,0.25,4.9
2023-11-14,West,Electronics,7913.58,167,47.39,0.094,0.14,3.2
2023-11-14,Central,Clothing,8414.47,179,47.01,0.061,0.19,3.0
2023-11-15,North,Clothing,8088.56,140,57.78,0.06,0.2,4.9
2023-11-15,South,Clothing,8105.46,130,62.35,0.06,0.11,3.6
2023-11-15,East,Books,7997.41,150,53.32,0.135,0.05,3.6
2023-11-15,West,Home,8448.18,143,59.08,0.066,0.11,4.5
2023-11-15,Central,Sports,7509.08,127,59.13,0.07,0.16,3.4
2023-11-16,North,Books,7995.7,135,59.23,0.047,0.21,4.0
2023-11-16,South,Books,8333.72,178,46.82,0.048,0.08,4.8
2023-11-16,East,Home,7609.36,137,55.54,0.038,0.18,3.7
2023-11-16,West,Books,7789.34,170,45.82,0.133,0.0,3.8
2023-11-16,Central,Electronics,8354.55,161,51.89,0.044,0.11,3.3
2023-11-17,North,Sports,7607.23,141,53.95,0.095,0.13,3.8
2023-11-17,South,Books,7941.61,128,62.04,0.098,0.14,3.8
2023-11-17,East,Sports,8754.93,176,49.74,0.034,0.13,3.5
2023-11-17,West,Clothing,8258.89,146,56.57,0.087,0.28,4.8
2023-11-17,Central,Clothing,8787.45,179,49.09,0.037,0.1,4.9
2023-11-18,North,Clothing,7940.87,123,64.56,0.124,0.14,3.3
2023-11-18,South,Electronics,8265.88,131,63.1,0.044,0.26,3.9
2023-11-18,East,Sports,8097.3,136,59.54,0.13,0.11,4.0
2023-11-18,West,Home,7906.67,134,59.01,0.107,0.25,4.4
2023-11-18,Central,Clothing,8376.68,139,60.26,0.061,0.28,3.8
2023-11-19,North,Sports,7992.03,136,58.76,0.071,0.02,4.0
2023-11-19,South,Clothing,8322.68,139,59.88,0.135,0.05,3.5
2023-11-19,East,Home,7876.54,174,45.27,0.139,0.19,3.3
2023-11-19,West,Home,8375.52,171,48.98,0.032,0.12,3.4
2023-11-19,Central,Books,8257.3,141,58.56,0.145,0.13,3.3
2023-11-20,North,Home,8325.94,141,59.05,0.125,0.1,4.5
2023-11-20,South,Clothing,7945.39,129,61.59,0.095,0.12,3.9
2023-11-20,East,Home,7862.14,143,54.98,0.075,0.02,3.8
2023-11-20,West,Sports,8108.27,132,61.43,0.068,0.14,3.7
2023-11-20,Central,Clothing,7966.93,143,55.71,0.147,0.16,3.8
2023-11-21,North,Sports,8047.32,155,51.92,0.054,0.15,4.2
2023-11-21,South,Home,7972.87,127,62.78,0.057,0.04,4.0
2023-11-21,East,Books,7703.01,131,58.8,0.108,0.23,3.0
2023-11-21,West,Home,8591.8,170,50.54,0.022,0.1,4.3
2023-11-21,Central,Clothing,7892.83,172,45.89,0.043,0.16,3.3
2023-11-22,North,Books,7975.31,166,48.04,0.065,0.14,4.2
2023-11-22,South,Sports,8701.17,136,63.98,0.08,0.02,3.7
2023-11-22,East,Electronics,7818.03,163,47.96,0.07,0.29,3.2
2023-11-22,West,Books,8583.03,160,53.64,0.114,0.22,3.2
2023-11-22,Central,Clothing,7915.29,125,63.32,0.094,0.3,4.2
2023-11-23,North,Sports,7627.64,129,59.13,0.081,0.23,3.9
2023-11-23,South,Books,8014.81,133,60.26,0.085,0.01,3.8
2023-11-23,East,Home,8247.48,182,45.32,0.105,0.08,3.9
2023-11-23,West,Electronics,8367.76,137,61.08,0.049,0.01,3.6
2023-11-23,Central,Sports,8372.27,141,59.38,0.075,0.18,4.1
2023-11-24,North,Books,8250.62,151,54.64,0.064,0.1,3.9
2023-11-24,South,Home,7674.11,155,49.51,0.053,0.01,4.7
2023-11-24,East,Sports,8271.32,128,64.62,0.148,0.02,4.5
2023-11-24,West,Home,7903.26,131,60.33,0.024,0.19,3.3
2023-11-24,Central,Electronics,8107.06,155,52.3,0.118,0.09,4.5
2023-11-25,North,Electronics,8454.32,151,55.99,0.033,0.07,5.0
2023-11-25,South,Clothing,8145.07,144,56.56,0.12,0.3,5.0
2023-11-25,East,Books,7898.18,160,49.36,0.062,0.11,3.2
2023-11-25,West,Books,8077.45,128,63.11,0.085,0.16,3.5
2023-11-25,Central,Clothing,7748.52,152,50.98,0.14,0.05,3.6
2023-11-26,North,Home,8459.85,152,55.66,0.105,0.21,3.2
2023-11-26,South,Electronics,7900.15,148,53.38,0.1,0.04,4.2
2023-11-26,East,Home,8022.9,123,65.23,0.143,0.1,3.5
2023-11-26,West,Sports,7866.2,168,46.82,0.135,0.2,4.1
2023-11-26,Central,Clothing,8030.57,128,62.74,0.08,0.22,3.5
2023-11-27,North,Electronics,7716.57,157,49.15,0.136,0.06,3.9
2023-11-27,South,Clothing,8265.66,165,50.09,0.124,0.29,4.0
2023-11-27,East,Clothing,8495.95,164,51.8,0.052,0.22,3.1
2023-11-27,West,Home,8445.79,140,60.33,0.133,0.3,4.7
2023-11-27,Central,Electronics,8464.94,168,50.39,0.113,0.18,5.0
2023-11-28,North,Electronics,8326.22,140,59.47,0.058,0.12,4.6
2023-11-28,South,Home,8226.4,138,59.61,0.076,0.04,3.3
2023-11-28,East,Electronics,7909.74,157,50.38,0.114,0.11,4.3
2023-11-28,West,Books,8333.45,152,54.83,0.103,0.02,4.8
2023-11-28,Central,Books,8367.11,152,55.05,0.065,0.21,3.7
2023-11-29,North,Clothing,7981.96,158,50.52,0.039,0.09,3.4
2023-11-29,South,Books,8273.6,157,52.7,0.06,0.21,4.1
2023-11-29,East,Clothing,8042.65,137,58.71,0.039,0.09,3.8
2023-11-29,West,Clothing,8648.81,149,58.05,0.096,0.04,3.0
2023-11-29,Central,Home,7967.43,127,62.74,0.1,0.05,3.7
2023-11-30,North,Books,8481.65,176,48.19,0.088,0.11,4.9
2023-11-30,South,Home,7850.44,143,54.9,0.022,0.28,3.7
2023-11-30,East,Books,7724.83,150,51.5,0.099,0.22,3.2
2023-11-30,West,Electronics,8327.54,147,56.65,0.129,0.25,4.6
2023-11-30,Central,Clothing,8545.35,154,55.49,0.067,0.01,4.3
2023-12-01,North,Sports,8562.72,169,50.67,0.133,0.29,3.1
2023-12-01,South,Books,8115.82,144,56.36,0.124,0.05,4.9
2023-12-01,East,Sports,8356.88,140,59.69,0.055,0.08,4.5
2023-12-01,West,Clothing,8053.25,134,60.1,0.088,0.02,3.5
2023-12-01,Central,Electronics,7881.94,145,54.36,0.061,0.19,3.4
2023-12-02,North,Clothing,8028.5,169,47.51,0.033,0.18,4.2
2023-12-02,South,Home,8218.58,153,53.72,0.121,0.06,4.6
2023-12-02,East,Electronics,8271.09,144,57.44,0.053,0.12,3.5
2023-12-02,West,Books,8049.51,147,54.76,0.054,0.16,3.7
2023-12-02,Central,Home,8034.93,137,58.65,0.034,0.23,3.4
2023-12-03,North,Clothing,8875.31,160,55.47,0.029,0.13,3.6
2023-12-03,South,Sports,8267.08,130,63.59,0.127,0.06,3.2
2023-12-03,East,Home,8270.42,161,51.37,0.033,0.09,4.2
2023-12-03,West,Clothing,8496.44,150,56.64,0.045,0.12,3.3
2023-12-03,Central,Home,8482.86,164,51.72,0.105,0.24,4.6
2023-12-04,North,Home,8621.03,171,50.42,0.141,0.25,3.7
2023-12-04,South,Books,8083.54,131,61.71,0.075,0.12,3.8
2023-12-04,East,Home,8704.11,144,60.45,0.066,0.24,4.9
2023-12-04,West,Books,8257.1,139,59.4,0.058,0.11,3.6
2023-12-04,Central,Sports,8191.58,134,61.13,0.116,0.24,4.2
2023-12-05,North,Home,8037.13,172,46.73,0.142,0.18,4.9
2023-12-05,South,Home,8348.61,130,64.22,0.109,0.27,4.0
2023-12-05,East,Books,8183.23,155,52.8,0.056,0.11,4.8
2023-12-05,West,Electronics,8662.91,183,47.34,0.062,0.23,3.8
2023-12-05,Central,Electronics,8359.52,163,51.29,0.077,0.1,4.1
2023-12-06,North,Books,8409.73,144,58.4,0.11,0.04,4.5
2023-12-06,South,Books,8589.92,143,60.07,0.138,0.13,4.8
2023-12-06,East,Home,7932.49,162,48.97,0.067,0.06,4.9
2023-12-06,West,Home,8246.9,129,63.93,0.076,0.24,4.6
2023-12-06,Central,Sports,8677.5,140,61.98,0.069,0.17,5.0
2023-12-07,North,Books,8869.88,172,51.57,0.095,0.19,4.5
2023-12-07,South,Electronics,8127.3,144,56.44,0.089,0.24,4.7
2023-12-07,East,Electronics,8857.67,154,57.52,0.12,0.13,3.6
2023-12-07,West,Clothing,8635.02,159,54.31,0.105,0.02,4.3
2023-12-07,Central,Home,8083.15,137,59.0,0.136,0.12,3.6
2023-12-08,North,Electronics,8599.82,149,57.72,0.049,0.13,3.5
2023-12-08,South,Clothing,8365.52,162,51.64,0.12,0.17,3.7
2023-12-08,East,Clothing,8732.32,139,62.82,0.045,0.04,3.6
2023-12-08,West,Clothing,8587.78,134,64.09,0.09,0.29,3.7
2023-12-08,Central,Clothing,8508.75,165,51.57,0.046,0.05,5.0
2023-12-09,North,Home,8370.92,138,60.66,0.036,0.28,3.1
2023-12-09,South,Clothing,8969.18,143,62.72,0.069,0.13,3.8
2023-12-09,East,Clothing,8379.76,136,61.62,0.086,0.17,4.0
2023-12-09,West,Home,8581.23,177,48.48,0.116,0.11,5.0
2023-12-09,Central,Home,8121.43,173,46.94,0.053,0.03,3.9
2023-12-10,North,Home,8413.42,186,45.23,0.145,0.03,3.7
2023-12-10,South,Clothing,8268.04,129,64.09,0.15,0.03,4.3
2023-12-10,East,Books,8411.14,159,52.9,0.115,0.27,3.1
2023-12-10,West,Clothing,8416.33,186,45.25,0.11,0.23,3.1
2023-12-10,Central,Books,8155.19,133,61.32,0.068,0.12,3.3
2023-12-11,North,Clothing,8648.0,134,64.54,0.067,0.28,4.6
2023-12-11,South,Home,8940.27,196,45.61,0.101,0.27,3.5
2023-12-11,East,Electronics,8091.69,156,51.87,0.116,0.04,3.8
2023-12-11,West,Sports,8791.45,157,56.0,0.042,0.03,3.7
2023-12-11,Central,Home,8371.7,180,46.51,0.148,0.26,4.1
2023-12-12,North,Electronics,8636.39,181,47.71,0.06,0.14,4.8
2023-12-12,South,Electronics,8631.68,165,52.31,0.082,0.22,4.7
2023-12-12,East,Clothing,8644.14,176,49.11,0.125,0.04,4.3
2023-12-12,West,Clothing,8307.5,164,50.66,0.049,0.06,4.3
2023-12-12,Central,Sports,7851.5,152,51.65,0.088,0.17,4.8
2023-12-13,North,Sports,8347.46,156,53.51,0.116,0.26,4.5
2023-12-13,South,Clothing,8178.43,134,61.03,0.147,0.0,4.3
2023-12-13,East,Books,33477.34,238,140.66,0.044,0.26,4.9
2023-12-13,West,Home,8147.52,153,53.25,0.101,0.16,3.2
2023-12-13,Central,Clothing,8243.59,129,63.9,0.053,0.24,4.0
2023-12-14,North,Books,8851.73,158,56.02,0.119,0.08,4.6
2023-12-14,South,Home,8286.26,148,55.99,0.128,0.04,4.4
2023-12-14,East,Home,8377.53,176,47.6,0.077,0.3,3.2
2023-12-14,West,Sports,8585.67,162,53.0,0.045,0.25,3.4
2023-12-14,Central,Books,8083.37,178,45.41,0.088,0.23,4.1
2023-12-15,North,Sports,8265.48,148,55.85,0.042,0.05,4.4
2023-12-15,South,Clothing,8339.08,144,57.91,0.13,0.23,3.3
2023-12-15,East,Home,8741.51,140,62.44,0.059,0.27,4.9
2023-12-15,West,Clothing,8210.65,130,63.16,0.114,0.09,3.1
2023-12-15,Central,Sports,8241.55,167,49.35,0.145,0.02,3.8
2023-12-16,North,Clothing,7936.1,165,48.1,0.071,0.05,3.8
2023-12-16,South,Books,8176.09,157,52.08,0.038,0.12,4.5
2023-12-16,East,Clothing,8243.27,145,56.85,0.078,0.2,4.5
2023-12-16,West,Sports,8516.01,166,51.3,0.081,0.2,3.6
2023-12-16,Central,Home,8376.63,176,47.59,0.04,0.26,4.5
2023-12-17,North,Books,8261.48,129,64.04,0.035,0.14,4.2
2023-12-17,South,Home,7774.9,124,62.7,0.119,0.07,3.2
2023-12-17,East,Home,8784.05,154,57.04,0.129,0.29,3.8
2023-12-17,West,Books,8370.0,144,58.13,0.13,0.22,4.8
2023-12-17,Central,Books,8205.72,140,58.61,0.031,0.03,4.6
2023-12-18,North,Sports,8179.08,164,49.87,0.076,0.08,5.0
2023-12-18,South,Sports,8545.79,149,57.35,0.087,0.28,3.8
2023-12-18,East,Electronics,8077.81,141,57.29,0.095,0.04,4.5
2023-12-18,West,Home,8098.5,128,63.27,0.113,0.01,4.3
2023-12-18,Central,Sports,8729.96,162,53.89,0.025,0.12,4.6
2023-12-19,North,Clothing,8384.19,132,63.52,0.023,0.28,3.2
2023-12-19,South,Home,8076.65,127,63.6,0.13,0.08,4.6
2023-12-19,East,Electronics,7944.86,158,50.28,0.062,0.21,4.3
2023-12-19,West,Sports,9067.02,150,60.45,0.12,0.16,3.6
2023-12-19,Central,Electronics,8169.39,133,61.42,0.063,0.18,4.5
2023-12-20,North,Books,8566.46,138,62.08,0.033,0.22,4.3
2023-12-20,South,Books,8269.59,169,48.93,0.131,0.15,3.7
2023-12-20,East,Clothing,8729.73,162,53.89,0.145,0.1,3.2
2023-12-20,West,Sports,7833.42,132,59.34,0.09,0.12,4.4
2023-12-20,Central,Sports,8082.11,165,48.98,0.139,0.2,4.7
2023-12-21,North,Home,8581.35,164,52.33,0.033,0.29,4.6
2023-12-21,South,Sports,8631.69,137,63.01,0.146,0.1,3.4
2023-12-21,East,Electronics,8518.48,177,48.13,0.084,0.25,5.0
2023-12-21,West,Clothing,8214.63,164,50.09,0.039,0.09,4.9
2023-12-21,Central,Sports,8630.32,160,53.94,0.045,0.06,4.0
2023-12-22,North,Home,8155.37,153,53.3,0.117,0.21,5.0
2023-12-22,South,Clothing,8501.67,162,52.48,0.062,0.11,4.9
2023-12-22,East,Clothing,8202.81,172,47.69,0.123,0.17,3.2
2023-12-22,West,Electronics,9182.62,155,59.24,0.125,0.18,4.4
2023-12-22,Central,Sports,7991.75,134,59.64,0.127,0.07,3.5
2023-12-23,North,Electronics,8606.51,160,53.79,0.144,0.05,4.1
2023-12-23,South,Books,8148.99,145,56.2,0.082,0.21,3.1
2023-12-23,East,Electronics,7978.72,157,50.82,0.113,0.15,4.4
2023-12-23,West,Clothing,9025.49,141,64.01,0.106,0.09,4.4
2023-12-23,Central,Home,8360.52,137,61.03,0.039,0.16,4.4
2023-12-24,North,Books,36492.59,252,144.81,0.096,0.23,3.1
2023-12-24,South,Sports,8729.23,181,48.23,0.121,0.3,4.7
2023-12-24,East,Electronics,8564.33,187,45.8,0.063,0.03,3.8
2023-12-24,West,Home,8305.22,135,61.52,0.038,0.1,3.2
2023-12-24,Central,Books,8008.96,153,52.35,0.085,0.06,3.8
2023-12-25,North,Electronics,8581.12,148,57.98,0.088,0.01,4.2
2023-12-25,South,Books,9317.84,144,64.71,0.032,0.0,5.0
2023-12-25,East,Sports,8719.39,170,51.29,0.093,0.26,4.9
2023-12-25,West,Clothing,8474.38,173,48.98,0.09,0.29,3.2
2023-12-25,Central,Home,8382.42,159,52.72,0.112,0.26,3.4
2023-12-26,North,Electronics,8304.15,173,48.0,0.101,0.28,4.8
2023-12-26,South,Electronics,8504.09,133,63.94,0.065,0.05,4.0
2023-12-26,East,Sports,8316.75,132,63.01,0.04,0.18,3.7
2023-12-26,West,Electronics,8040.92,130,61.85,0.107,0.02,3.5
2023-12-26,Central,Home,8586.53,179,47.97,0.044,0.12,3.7
2023-12-27,North,Sports,9058.05,147,61.62,0.033,0.16,4.3
2023-12-27,South,Sports,8134.32,158,51.48,0.111,0.16,4.5
2023-12-27,East,Books,8320.58,174,47.82,0.143,0.13,3.9
2023-12-27,West,Electronics,8281.13,177,46.79,0.062,0.15,3.8
2023-12-27,Central,Electronics,7945.57,156,50.93,0.089,0.01,4.9
2023-12-28,North,Sports,8490.15,166,51.15,0.091,0.19,4.5
2023-12-28,South,Sports,8391.11,164,51.17,0.027,0.25,4.7
2023-12-28,East,Clothing,8462.3,141,60.02,0.086,0.2,3.1
2023-12-28,West,Books,8555.63,175,48.89,0.029,0.06,3.4
2023-12-28,Central,Clothing,42656.25,228,187.09,0.137,0.03,3.6
2023-12-29,North,Clothing,8855.22,139,63.71,0.148,0.25,3.7
2023-12-29,South,Clothing,8242.96,133,61.98,0.098,0.19,3.5
2023-12-29,East,Books,8891.92,150,59.28,0.047,0.26,4.5
2023-12-29,West,Home,8279.05,164,50.48,0.127,0.11,4.7
2023-12-29,Central,Electronics,38085.82,259,147.05,0.11,0.13,4.3
2023-12-30,North,Electronics,8985.76,181,49.65,0.041,0.24,3.1
2023-12-30,South,Home,8324.84,139,59.89,0.057,0.09,4.7
2023-12-30,East,Home,8459.78,168,50.36,0.127,0.27,4.9
2023-12-30,West,Home,8169.99,171,47.78,0.082,0.03,3.1
2023-12-30,Central,Electronics,8382.76,158,53.06,0.051,0.18,3.9
2023-12-31,North,Clothing,8763.56,191,45.88,0.12,0.22,3.1
2023-12-31,South,Books,8827.25,194,45.5,0.14,0.11,3.4
2023-12-31,East,Electronics,8326.69,173,48.13,0.049,0.19,3.7
2023-12-31,West,Home,8275.98,139,59.54,0.029,0.07,4.1
2023-12-31,Central,Electronics,8354.83,129,64.77,0.073,0.16,4.2
