transaction_id,timestamp,amount,merchant_category,payment_method,country,customer_age,transaction_hour,is_weekend,distance_from_home_km,is_fraud
TXN000304,2024-03-20T18:47:00,25.78,online,digital_wallet,DE,65,18,0,5.9,0
TXN000305,2024-09-20T12:54:00,8.44,healthcare,credit,UK,80,14,0,32.9,0
TXN000306,2024-09-21T06:48:00,2.29,retail,digital_wallet,CA,18,6,0,1.4,0
TXN000307,2024-05-16T18:53:00,79.32,restaurant,digital_wallet,JP,56,15,1,1.8,0
TXN000308,2024-09-04T04:42:00,401.37,grocery,credit,JP,52,10,0,7.6,0
TXN000309,2024-12-26T05:53:00,21.95,travel,debit,DE,61,17,0,4.9,0
TXN000310,2024-10-12T21:41:00,1204.79,restaurant,debit,DE,75,6,1,7.5,0
TXN000311,2024-08-09T03:11:00,12.34,online,digital_wallet,JP,21,0,0,0.9,0
TXN000312,2024-11-21T04:38:00,23.89,healthcare,digital_wallet,JP,66,9,0,13.1,0
TXN000313,2024-03-06T12:50:00,130.67,travel,debit,CA,20,15,0,25.1,0
TXN000314,2024-04-09T10:45:00,25.35,retail,debit,AU,37,15,1,22.8,0
TXN000315,2024-01-15T03:10:00,107.7,travel,digital_wallet,FR,56,15,0,1.2,0
TXN000316,2024-06-17T16:30:00,52.38,restaurant,credit,CA,38,21,1,21.3,0
TXN000317,2024-06-06T21:45:00,109.72,retail,credit,AU,29,4,1,9.9,0
TXN000318,2024-10-02T00:47:00,16.53,grocery,credit,UK,50,8,0,15.1,0
TXN000319,2024-05-23T08:25:00,270.61,healthcare,debit,DE,58,22,0,8.5,0
TXN000320,2024-10-28T01:34:00,12.53,restaurant,debit,AU,77,16,1,16.2,0
TXN000321,2024-02-19T13:38:00,24.54,travel,digital_wallet,US,62,8,0,11.8,0
TXN000322,2024-08-27T00:41:00,4.74,grocery,credit,CA,56,3,0,12.8,0
TXN000323,2024-05-08T20:42:00,29.68,retail,debit,JP,65,16,0,1.5,0
TXN000324,2024-02-10T11:23:00,97.0,grocery,debit,DE,59,22,0,26.8,0
TXN000325,2024-05-14T09:58:00,91.57,restaurant,digital_wallet,JP,75,10,0,4.6,0
TXN000326,2024-10-06T09:08:00,102.75,healthcare,credit,AU,58,18,1,1.7,0
TXN000327,2024-05-08T05:40:00,115.75,travel,digital_wallet,US,30,23,0,6.5,0
TXN000328,2024-05-09T03:58:00,71.57,retail,debit,UK,30,5,0,7.3,0
TXN000329,2024-01-11T00:27:00,163.15,travel,digital_wallet,FR,53,15,0,12.6,0
TXN000330,2024-05-26T19:09:00,13.73,retail,digital_wallet,FR,48,13,1,0.2,0
TXN000331,2024-07-09T13:39:00,1852.92,grocery,credit,AU,68,13,0,10.9,0
TXN000332,2024-02-25T20:18:00,2269.28,grocery,debit,AU,75,11,1,0.5,0
TXN000333,2024-09-27T12:05:00,633.87,healthcare,credit,UK,70,11,0,10.3,0
TXN000334,2024-03-13T19:03:00,55.07,travel,credit,US,74,19,0,2.8,0
TXN000335,2024-06-07T14:33:00,13.31,online,credit,US,74,14,1,9.9,0
TXN000336,2024-11-25T12:47:00,5.75,travel,digital_wallet,FR,46,16,1,2.8,0
TXN000337,2024-07-10T18:59:00,303.58,retail,digital_wallet,DE,34,18,1,30.5,0
TXN000338,2024-04-02T15:50:00,53.28,grocery,digital_wallet,CA,74,13,1,0.4,0
TXN000339,2024-05-03T02:40:00,99.79,grocery,credit,FR,48,23,1,24.3,0
TXN000340,2024-01-12T03:50:00,193.2,travel,debit,AU,52,2,0,13.3,0
TXN000341,2024-02-01T14:58:00,35.27,healthcare,debit,CA,33,23,1,18.3,0
TXN000342,2024-09-05T20:09:00,15.69,retail,digital_wallet,CA,73,5,0,4.1,0
TXN000343,2024-02-02T05:19:00,376.91,grocery,digital_wallet,DE,38,5,0,5.0,0
TXN000344,2024-05-24T06:07:00,124.96,grocery,credit,JP,63,0,0,25.6,0
TXN000345,2024-11-28T02:38:00,44.07,retail,credit,UK,50,11,1,0.4,0
TXN000346,2024-03-08T01:20:00,5258.98,grocery,debit,DE,52,4,0,6.7,1
TXN000347,2024-04-24T20:18:00,25.57,online,digital_wallet,CA,27,23,0,13.5,0
TXN000348,2024-04-27T10:46:00,173.9,healthcare,credit,FR,56,3,0,26.1,0
TXN000349,2024-10-07T14:31:00,12458.72,restaurant,debit,CA,46,9,1,1.2,1
TXN000350,2024-07-02T16:49:00,145.16,online,credit,AU,37,16,0,2.9,0
TXN000351,2024-05-25T18:27:00,121.44,travel,debit,UK,79,12,0,34.6,0
TXN000352,2024-09-20T21:57:00,114.65,grocery,digital_wallet,AU,33,9,0,2.2,0
TXN000353,2024-06-23T00:41:00,10.0,restaurant,digital_wallet,US,77,0,0,7.5,0
TXN000354,2024-04-15T19:59:00,62.88,online,credit,JP,66,12,0,6.6,0
TXN000355,2024-01-04T18:59:00,78.76,online,credit,UK,31,3,1,38.2,0
TXN000356,2024-05-01T08:56:00,158.96,retail,debit,JP,36,0,0,21.7,0
TXN000357,2024-06-19T12:57:00,1637.15,online,debit,AU,54,22,0,1.0,0
TXN000358,2024-01-03T18:13:00,21.81,online,credit,UK,55,10,0,27.9,0
TXN000359,2024-08-26T21:31:00,28.05,healthcare,debit,US,28,14,0,15.1,0
TXN000360,2024-02-01T01:51:00,11.61,travel,debit,FR,20,0,0,0.9,0
TXN000361,2024-07-13T13:05:00,17.74,grocery,credit,AU,20,2,1,6.0,0
TXN000362,2024-11-17T18:15:00,18.98,retail,debit,DE,32,2,1,0.8,0
TXN000363,2024-10-16T07:30:00,3.45,grocery,debit,US,29,8,0,4.3,0
TXN000364,2024-12-05T05:41:00,583.0,restaurant,debit,DE,72,10,1,22.3,0
TXN000365,2024-12-02T20:44:00,5.26,retail,debit,FR,77,23,0,12.9,0
TXN000366,2024-09-09T15:07:00,9.33,retail,digital_wallet,UK,40,2,1,0.5,0
TXN000367,2024-06-17T05:47:00,223.95,travel,debit,UK,70,12,0,34.0,0
TXN000368,2024-07-20T15:52:00,432.23,healthcare,debit,CA,67,7,1,6.0,0
TXN000369,2024-05-11T13:06:00,75.96,healthcare,digital_wallet,CA,22,5,1,3.0,0
TXN000370,2024-11-24T14:27:00,25.95,travel,credit,CA,37,2,1,21.4,0
TXN000371,2024-02-18T23:18:00,5.53,restaurant,digital_wallet,JP,32,19,0,17.7,0
TXN000372,2024-08-14T11:00:00,39.0,retail,debit,DE,42,15,1,3.1,0
TXN000373,2024-09-26T13:30:00,34.54,travel,credit,UK,45,5,0,6.8,0
TXN000374,2024-03-21T06:52:00,235.58,online,digital_wallet,CA,20,10,0,6.4,0
TXN000375,2024-07-04T06:33:00,160.02,grocery,debit,UK,19,21,0,1.4,0
TXN000376,2024-12-01T06:26:00,22.0,restaurant,debit,JP,39,12,1,4.2,0
TXN000377,2024-08-09T22:21:00,14.66,restaurant,digital_wallet,US,51,4,0,16.6,0
TXN000378,2024-09-24T03:28:00,49.41,healthcare,credit,US,67,3,0,21.7,0
TXN000379,2024-12-01T06:27:00,101.75,grocery,credit,DE,18,17,1,7.3,0
TXN000380,2024-12-17T08:37:00,14.35,travel,debit,CA,63,11,0,16.6,0
TXN000381,2024-04-04T19:38:00,521.15,healthcare,credit,FR,54,12,1,4.6,0
TXN000382,2024-06-17T23:26:00,22.24,restaurant,debit,FR,70,11,1,18.3,0
TXN000383,2024-05-26T17:24:00,8.24,healthcare,credit,US,21,2,0,2.3,0
TXN000384,2024-10-21T17:40:00,6.88,travel,credit,FR,42,22,0,6.7,0
TXN000385,2024-12-13T02:16:00,20.58,restaurant,credit,DE,26,3,1,0.4,0
TXN000386,2024-09-19T07:54:00,12.66,healthcare,debit,JP,26,3,0,17.5,0
TXN000387,2024-11-27T09:05:00,16.49,retail,digital_wallet,AU,71,5,0,47.6,0
TXN000388,2024-03-12T07:48:00,17.44,restaurant,debit,UK,38,8,0,5.9,0
TXN000389,2024-10-06T19:49:00,77.15,travel,digital_wallet,DE,60,3,0,6.1,0
TXN000390,2024-03-17T03:28:00,7.74,grocery,credit,DE,26,8,0,4.4,0
TXN000391,2024-02-14T14:08:00,15.19,grocery,digital_wallet,UK,64,17,0,7.3,0
TXN000392,2024-11-27T10:38:00,7.33,grocery,digital_wallet,CA,18,23,0,5.7,0
TXN000393,2024-06-11T12:42:00,149.17,restaurant,digital_wallet,DE,79,10,0,2.6,0
TXN000394,2024-07-06T03:58:00,19.57,travel,digital_wallet,CA,65,21,0,9.8,0
TXN000395,2024-04-18T16:18:00,17.91,online,digital_wallet,JP,46,11,0,2.7,0
TXN000396,2024-08-24T13:27:00,34.93,grocery,credit,JP,30,3,0,4.9,0
TXN000397,2024-07-12T23:44:00,288.48,grocery,debit,JP,77,16,0,0.6,0
TXN000398,2024-05-02T03:00:00,46.37,online,debit,JP,63,12,1,9.9,0
TXN000399,2024-01-06T01:59:00,32.17,healthcare,digital_wallet,US,51,14,1,22.4,0
TXN000400,2024-09-21T01:40:00,1396.42,healthcare,digital_wallet,US,40,20,1,0.2,0
TXN000401,2024-04-05T09:45:00,100.15,grocery,credit,US,48,0,0,0.4,0
TXN000402,2024-12-21T05:14:00,54.85,healthcare,debit,AU,51,19,0,14.2,0
TXN000403,2024-11-14T01:33:00,131.25,travel,debit,JP,63,6,0,14.5,0
TXN000404,2024-11-03T20:02:00,42.13,travel,debit,UK,57,22,0,0.5,0
TXN000405,2024-06-04T08:25:00,84.12,grocery,credit,UK,38,6,1,9.7,0
TXN000406,2024-11-24T08:19:00,144.42,travel,digital_wallet,JP,22,23,0,13.0,0
TXN000407,2024-08-15T09:39:00,114.02,retail,credit,UK,78,10,1,9.4,0
TXN000408,2024-12-02T10:50:00,112.35,travel,digital_wallet,AU,73,22,1,3.9,0
TXN000409,2024-11-09T00:01:00,16.09,travel,digital_wallet,JP,30,17,0,5.9,0
TXN000410,2024-01-13T21:25:00,94.68,online,debit,UK,19,13,0,7.3,0
TXN000411,2024-09-15T20:53:00,31.09,restaurant,debit,UK,66,3,0,7.1,0
TXN000412,2024-06-27T16:18:00,14.11,travel,digital_wallet,AU,55,3,1,4.8,0
TXN000413,2024-08-10T05:11:00,48.41,grocery,digital_wallet,FR,22,9,1,4.4,0
TXN000414,2024-11-24T01:09:00,2.84,healthcare,credit,AU,27,20,0,3.3,0
TXN000415,2024-04-27T00:14:00,406.34,travel,debit,UK,53,18,0,19.0,0
TXN000416,2024-04-06T17:58:00,96.52,retail,credit,AU,21,14,0,1.5,0
TXN000417,2024-02-22T06:10:00,683.79,retail,credit,FR,68,3,1,0.5,0
TXN000418,2024-04-28T22:16:00,14.99,retail,credit,JP,79,9,1,1.2,0
TXN000419,2024-10-28T03:04:00,26.9,travel,digital_wallet,UK,25,1,0,20.9,0
TXN000420,2024-08-01T06:16:00,3.38,retail,digital_wallet,US,52,20,1,14.6,0
TXN000421,2024-08-12T11:57:00,107.54,retail,digital_wallet,AU,20,10,0,15.1,0
TXN000422,2024-09-13T09:16:00,338.25,retail,credit,DE,36,12,0,6.4,0
TXN000423,2024-04-09T03:39:00,125.91,grocery,digital_wallet,DE,27,17,0,3.2,0
TXN000424,2024-05-18T00:33:00,52.3,grocery,credit,UK,68,12,1,27.9,0
TXN000425,2024-02-19T23:15:00,24.31,grocery,credit,UK,20,14,0,4.9,0
TXN000426,2024-06-23T16:02:00,27.92,grocery,digital_wallet,FR,65,21,1,30.9,0
TXN000427,2024-08-02T14:10:00,49.73,healthcare,credit,US,78,22,0,16.5,0
TXN000428,2024-10-17T02:37:00,82.67,travel,debit,FR,51,6,0,10.2,0
TXN000429,2024-08-14T10:03:00,24.5,restaurant,debit,US,28,19,1,2.4,0
TXN000430,2024-10-17T02:03:00,35.03,travel,digital_wallet,AU,68,8,0,16.0,0
TXN000431,2024-09-18T04:27:00,16.89,retail,credit,UK,35,6,1,0.4,0
TXN000432,2024-03-19T11:24:00,164.92,travel,credit,US,30,11,1,12.8,0
TXN000433,2024-08-20T22:45:00,88.04,travel,debit,AU,51,2,0,3.8,0
TXN000434,2024-02-14T06:17:00,9.15,online,credit,US,72,12,0,16.8,0
TXN000435,2024-11-17T08:08:00,14.23,travel,digital_wallet,JP,31,20,0,2.4,0
TXN000436,2024-02-19T15:13:00,2.47,grocery,credit,CA,59,2,1,24.0,0
TXN000437,2024-01-22T10:26:00,162.57,online,digital_wallet,JP,76,17,0,7.0,0
TXN000438,2024-08-20T12:07:00,12.62,travel,debit,AU,64,1,1,10.4,0
TXN000439,2024-05-22T01:07:00,220.31,online,debit,UK,31,3,1,2.3,0
TXN000440,2024-10-18T09:16:00,129.52,healthcare,digital_wallet,FR,56,16,0,4.6,0
TXN000441,2024-06-07T03:54:00,245.92,restaurant,debit,AU,22,15,0,4.7,0
TXN000442,2024-07-10T17:54:00,113.33,healthcare,digital_wallet,FR,71,14,0,3.3,0
TXN000443,2024-01-04T23:17:00,114.05,travel,credit,UK,33,15,1,10.1,0
TXN000444,2024-07-05T03:55:00,24.49,online,credit,US,39,14,0,5.5,0
TXN000445,2024-04-12T10:41:00,31.99,grocery,credit,DE,34,19,1,0.2,0
TXN000446,2024-03-19T23:54:00,623.12,healthcare,debit,DE,59,5,0,2.7,0
TXN000447,2024-05-20T05:28:00,1110.06,travel,credit,US,68,5,0,9.6,0
TXN000448,2024-10-02T08:26:00,60.96,restaurant,digital_wallet,DE,36,6,1,3.2,0
TXN000449,2024-07-21T19:31:00,95.53,online,digital_wallet,AU,80,3,0,3.8,0
TXN000450,2024-01-01T23:59:00,33.24,grocery,credit,JP,53,0,1,3.6,0
TXN000451,2024-04-07T09:14:00,4.78,online,debit,AU,73,19,0,5.9,0
TXN000452,2024-11-08T12:21:00,21.25,travel,digital_wallet,CA,45,14,0,8.5,0
TXN000453,2024-11-25T13:32:00,50.55,healthcare,debit,DE,35,18,0,4.1,0
TXN000454,2024-06-25T01:56:00,260.6,travel,credit,AU,31,20,0,6.3,0
TXN000455,2024-08-07T11:22:00,3.58,travel,debit,FR,48,14,1,9.7,0
TXN000456,2024-07-19T06:51:00,278.43,healthcare,digital_wallet,DE,37,13,0,4.7,0
TXN000457,2024-11-02T11:20:00,174.3,restaurant,debit,UK,50,11,0,8.4,0
TXN000458,2024-01-13T02:15:00,108.45,healthcare,digital_wallet,US,67,12,0,3.1,0
TXN000459,2024-08-07T06:34:00,10.25,restaurant,digital_wallet,US,36,1,0,9.3,0
TXN000460,2024-02-05T07:26:00,107.08,retail,credit,FR,57,6,0,2.2,0
TXN000461,2024-12-15T08:57:00,837.66,retail,debit,AU,52,5,0,10.4,0
TXN000462,2024-08-06T00:16:00,179.95,restaurant,digital_wallet,UK,35,10,1,2.5,0
TXN000463,2024-09-16T16:57:00,80.1,online,digital_wallet,US,33,19,0,0.3,0
TXN000464,2024-05-07T06:27:00,226.79,online,debit,AU,51,20,0,9.4,0
TXN000465,2024-08-21T05:06:00,22534.21,online,credit,CA,61,13,0,27.3,1
TXN000466,2024-08-11T17:22:00,40.7,grocery,digital_wallet,US,50,20,0,0.4,0
TXN000467,2024-06-27T04:32:00,91.89,healthcare,digital_wallet,CA,43,22,1,8.7,0
TXN000468,2024-01-12T02:00:00,30.05,online,debit,DE,73,20,0,4.8,0
TXN000469,2024-11-05T05:24:00,2044.73,retail,debit,JP,69,18,0,16.1,0
TXN000470,2024-04-27T03:53:00,224.14,restaurant,digital_wallet,JP,57,7,1,15.5,0
TXN000471,2024-01-22T00:21:00,33.38,grocery,debit,AU,44,20,0,17.0,0
TXN000472,2024-08-10T19:39:00,11.77,healthcare,digital_wallet,US,44,9,0,3.6,0
TXN000473,2024-12-08T22:51:00,223.67,grocery,debit,UK,39,13,1,2.9,0
TXN000474,2024-10-26T10:48:00,11.88,retail,credit,UK,68,16,1,33.4,0
TXN000475,2024-06-07T08:03:00,35419.11,healthcare,credit,FR,37,13,0,7.5,1
TXN000476,2024-04-08T18:21:00,21.47,healthcare,credit,CA,59,14,1,5.6,0
TXN000477,2024-11-12T06:47:00,61.45,grocery,debit,JP,68,4,0,1.9,0
TXN000478,2024-03-23T07:06:00,33.27,retail,digital_wallet,FR,55,14,0,4.5,0
TXN000479,2024-02-07T17:36:00,464.49,healthcare,credit,AU,51,17,0,4.1,0
TXN000480,2024-06-25T22:25:00,1080.14,travel,credit,US,79,4,0,10.2,0
TXN000481,2024-07-27T21:30:00,22.02,retail,debit,DE,48,6,0,4.6,0
TXN000482,2024-02-28T08:51:00,973.97,online,digital_wallet,AU,42,17,0,9.1,0
TXN000483,2024-12-12T03:23:00,238.92,restaurant,credit,AU,67,6,0,54.1,0
TXN000484,2024-07-16T16:17:00,16.66,retail,digital_wallet,AU,44,8,1,16.6,0
TXN000485,2024-11-26T18:10:00,3.4,healthcare,debit,JP,18,0,0,9.1,0
TXN000486,2024-01-05T09:20:00,120.58,grocery,debit,DE,29,9,0,3.2,0
TXN000487,2024-02-28T11:37:00,99.69,healthcare,debit,US,58,14,0,2.8,0
TXN000488,2024-07-08T08:33:00,53.47,restaurant,credit,UK,37,16,0,3.1,0
TXN000489,2024-02-21T14:54:00,70.62,grocery,debit,CA,50,11,0,0.1,0
TXN000490,2024-06-26T12:33:00,48.51,retail,debit,FR,42,2,0,19.9,0
TXN000491,2024-04-23T01:41:00,58.36,healthcare,debit,CA,54,23,0,17.3,0
TXN000492,2024-09-04T04:13:00,63.33,healthcare,digital_wallet,FR,61,20,0,5.0,0
TXN000493,2024-01-01T16:26:00,9.25,healthcare,credit,JP,49,16,1,8.5,0
TXN000494,2024-12-22T12:12:00,235.55,grocery,credit,AU,74,21,0,30.3,0
TXN000495,2024-04-22T13:55:00,180.46,online,digital_wallet,US,77,7,0,22.6,0
TXN000496,2024-06-09T04:17:00,147.16,grocery,credit,AU,27,16,1,2.1,0
TXN000497,2024-06-17T17:29:00,36.62,grocery,debit,CA,75,14,0,2.0,0
TXN000498,2024-03-02T18:33:00,244.76,grocery,debit,FR,25,17,0,4.7,0
TXN000499,2024-01-23T19:33:00,71.74,retail,credit,DE,50,11,1,1.5,0
TXN000500,2024-02-01T14:57:00,188.03,restaurant,debit,AU,27,1,0,7.1,0
TXN000501,2024-06-21T08:40:00,12.42,retail,digital_wallet,US,45,6,0,15.9,0
TXN000502,2024-03-08T09:01:00,1624.68,online,credit,UK,44,20,0,12.8,0
TXN000503,2024-09-28T17:48:00,3.54,grocery,credit,FR,72,3,0,9.7,0
TXN000504,2024-05-04T02:07:00,63.05,online,digital_wallet,CA,54,13,1,18.6,0
TXN000505,2024-08-22T01:38:00,844.3,online,digital_wallet,CA,54,12,0,4.7,0
TXN000506,2024-04-12T01:56:00,1058.09,grocery,debit,JP,74,6,1,3.3,0
TXN000507,2024-02-10T17:37:00,106.66,online,digital_wallet,UK,70,18,1,0.0,0
TXN000508,2024-11-04T07:52:00,2.54,restaurant,credit,DE,51,0,0,0.9,0
TXN000509,2024-09-07T14:31:00,66.37,restaurant,debit,AU,72,13,0,25.1,0
TXN000510,2024-11-11T10:26:00,53.52,travel,credit,US,64,23,1,9.4,0
TXN000511,2024-04-18T15:20:00,62.27,restaurant,digital_wallet,CA,71,18,0,1.7,0
TXN000512,2024-06-26T07:49:00,17.05,travel,credit,DE,49,19,1,8.4,0
TXN000513,2024-10-07T14:24:00,50.88,grocery,credit,FR,52,11,0,1.5,0
TXN000514,2024-05-26T12:04:00,56.25,retail,credit,UK,26,10,0,0.1,0
TXN000515,2024-10-12T23:07:00,349.35,grocery,credit,CA,41,18,0,6.7,0
TXN000516,2024-09-09T02:50:00,113.03,travel,debit,DE,47,21,0,7.2,0
TXN000517,2024-03-07T18:08:00,109.53,online,debit,JP,73,15,0,14.3,0
TXN000518,2024-08-15T09:16:00,7.67,restaurant,credit,CA,56,10,0,20.3,0
TXN000519,2024-12-25T14:42:00,245.67,online,debit,CA,59,3,0,0.6,0
TXN000520,2024-09-11T06:09:00,516.67,online,debit,UK,40,5,0,42.7,0
TXN000521,2024-05-09T08:10:00,50.18,healthcare,digital_wallet,CA,56,17,0,42.7,0
TXN000522,2024-04-17T08:20:00,58.63,grocery,digital_wallet,UK,74,0,0,13.8,0
TXN000523,2024-04-01T06:47:00,109.47,healthcare,digital_wallet,JP,48,4,1,9.4,0
TXN000524,2024-06-16T11:40:00,42.07,restaurant,credit,CA,54,15,0,17.8,0
TXN000525,2024-08-14T07:28:00,20.34,online,credit,DE,42,0,0,9.5,0
TXN000526,2024-03-21T11:50:00,2.55,travel,digital_wallet,CA,79,4,0,40.6,0
TXN000527,2024-08-19T17:41:00,21.59,retail,debit,JP,34,0,1,0.6,0
TXN000528,2024-01-23T23:04:00,1.12,grocery,credit,CA,42,21,1,9.1,0
TXN000529,2024-05-24T19:10:00,312.16,restaurant,debit,US,25,20,0,6.6,0
TXN000530,2024-05-23T03:06:00,49.87,online,credit,UK,70,14,1,12.8,0
TXN000531,2024-04-05T21:32:00,4.96,online,digital_wallet,AU,48,2,0,6.9,0
TXN000532,2024-09-07T19:37:00,124.5,grocery,credit,US,71,12,0,11.3,0
TXN000533,2024-03-17T06:29:00,19.15,healthcare,debit,AU,40,5,0,1.6,0
TXN000534,2024-02-24T10:59:00,2.06,grocery,digital_wallet,UK,49,20,0,11.8,0
TXN000535,2024-09-25T07:17:00,50.32,online,credit,CA,62,17,1,1.2,0
TXN000536,2024-07-17T17:00:00,114.25,restaurant,digital_wallet,US,29,10,0,3.1,0
TXN000537,2024-05-05T13:42:00,33.25,restaurant,credit,CA,49,2,0,14.2,0
TXN000538,2024-01-09T18:19:00,454.5,healthcare,debit,FR,41,6,0,18.6,0
TXN000539,2024-05-11T04:48:00,8.23,restaurant,debit,JP,64,18,1,23.8,0
TXN000540,2024-06-01T05:22:00,19.25,travel,credit,UK,80,17,0,3.0,0
TXN000541,2024-01-26T10:14:00,225.57,online,digital_wallet,FR,37,0,0,18.1,0
TXN000542,2024-07-09T22:33:00,36.49,online,debit,JP,45,13,0,14.8,0
TXN000543,2024-03-04T20:09:00,61.04,restaurant,digital_wallet,DE,74,0,1,1.1,0
TXN000544,2024-08-08T15:42:00,4.17,healthcare,digital_wallet,AU,31,19,1,2.1,0
TXN000545,2024-11-04T18:27:00,481.85,healthcare,debit,AU,73,20,0,0.1,0
TXN000546,2024-08-04T16:02:00,12.78,travel,digital_wallet,UK,19,10,0,42.4,0
TXN000547,2024-08-24T19:16:00,34.55,restaurant,credit,US,41,23,0,0.8,0
TXN000548,2024-06-24T00:40:00,31.78,online,digital_wallet,CA,29,2,0,6.9,0
TXN000549,2024-06-16T11:59:00,25.6,healthcare,digital_wallet,UK,42,9,0,16.0,0
TXN000550,2024-07-25T17:04:00,78.29,grocery,debit,JP,32,0,1,6.6,0
TXN000551,2024-06-28T07:34:00,468.79,restaurant,credit,FR,24,0,0,67.3,0
TXN000552,2024-10-09T21:51:00,12.69,restaurant,credit,US,70,8,0,8.6,0
TXN000553,2024-02-01T19:31:00,340.3,healthcare,debit,FR,48,23,0,6.7,0
TXN000554,2024-10-13T00:35:00,36.27,online,credit,FR,55,19,0,4.6,0
TXN000555,2024-03-20T06:05:00,139.98,online,digital_wallet,DE,20,15,0,1.4,0
TXN000556,2024-07-14T18:18:00,171.77,grocery,debit,UK,20,7,1,19.3,0
TXN000557,2024-01-12T19:25:00,17.49,grocery,debit,US,74,11,1,11.5,0
TXN000558,2024-04-17T22:25:00,26.64,grocery,debit,JP,66,0,1,1.1,0
TXN000559,2024-09-25T07:09:00,116.46,travel,digital_wallet,JP,60,0,1,3.8,0
TXN000560,2024-09-03T19:28:00,38.28,restaurant,credit,FR,43,3,0,3.4,0
TXN000561,2024-07-04T12:28:00,88.48,restaurant,credit,DE,67,13,1,2.2,0
TXN000562,2024-03-10T19:41:00,286.75,grocery,digital_wallet,CA,73,9,0,19.2,0
TXN000563,2024-04-12T14:38:00,22.06,retail,credit,FR,62,9,0,4.1,0
TXN000564,2024-12-21T23:52:00,4.2,grocery,debit,CA,48,7,0,4.6,0
TXN000565,2024-06-05T21:00:00,13.62,restaurant,debit,AU,35,12,1,7.2,0
TXN000566,2024-12-04T06:56:00,32.42,restaurant,credit,CA,58,10,0,12.0,0
TXN000567,2024-04-14T08:55:00,107.44,restaurant,debit,CA,50,4,0,48.9,0
TXN000568,2024-07-23T03:35:00,1.47,healthcare,digital_wallet,FR,78,2,0,13.2,0
TXN000569,2024-02-05T08:28:00,185.69,grocery,debit,JP,30,3,0,3.0,0
TXN000570,2024-12-26T04:05:00,115.82,retail,credit,AU,46,3,1,0.8,0
TXN000571,2024-05-26T17:46:00,33.33,grocery,debit,CA,29,0,0,11.7,0
TXN000572,2024-11-06T00:43:00,91.86,grocery,digital_wallet,UK,45,16,1,6.2,0
TXN000573,2024-10-11T06:34:00,6.55,healthcare,credit,US,25,7,0,24.5,0
TXN000574,2024-01-28T23:54:00,1796.72,online,debit,DE,70,11,0,11.2,0
TXN000575,2024-02-02T15:25:00,3.74,healthcare,debit,DE,32,9,1,2.7,0
TXN000576,2024-12-25T22:44:00,58.37,travel,digital_wallet,JP,38,8,0,19.1,0
TXN000577,2024-02-17T09:25:00,301.05,retail,credit,UK,77,4,0,21.0,0
TXN000578,2024-02-11T13:53:00,52.5,travel,debit,FR,32,21,1,10.4,0
TXN000579,2024-07-08T17:34:00,326.77,restaurant,debit,FR,75,13,0,20.2,0
TXN000580,2024-05-10T10:54:00,91.0,healthcare,digital_wallet,US,62,5,0,1.7,0
TXN000581,2024-10-12T08:14:00,27.88,grocery,credit,AU,72,23,1,2.7,0
TXN000582,2024-08-06T20:53:00,7.18,restaurant,digital_wallet,US,18,12,0,2.0,0
TXN000583,2024-05-06T06:15:00,3.21,healthcare,credit,JP,23,6,1,22.6,0
TXN000584,2024-07-24T18:29:00,22.94,travel,debit,US,73,19,0,8.1,0
TXN000585,2024-01-11T18:45:00,26.61,online,digital_wallet,FR,79,21,0,3.2,0
TXN000586,2024-12-16T23:14:00,143.18,grocery,debit,FR,25,13,0,12.7,0
TXN000587,2024-06-19T10:29:00,142.58,restaurant,debit,DE,69,13,0,21.1,0
TXN000588,2024-08-13T01:21:00,41.31,travel,credit,JP,26,20,0,16.7,0
TXN000589,2024-07-07T11:35:00,353.36,healthcare,debit,JP,67,19,1,0.7,0
TXN000590,2024-06-27T15:24:00,87.28,travel,credit,US,49,17,1,17.1,0
TXN000591,2024-09-23T19:33:00,84.3,retail,credit,CA,40,20,1,5.0,0
TXN000592,2024-07-21T19:07:00,572.32,online,credit,AU,66,6,1,12.1,0
TXN000593,2024-09-04T06:30:00,22.11,grocery,credit,DE,76,16,0,8.7,0
TXN000594,2024-06-18T05:03:00,83.59,travel,credit,AU,40,14,0,33.3,0
TXN000595,2024-07-19T21:49:00,487.19,retail,digital_wallet,JP,20,15,0,12.4,0
TXN000596,2024-12-09T13:22:00,9.36,online,credit,US,24,17,0,23.7,0
TXN000597,2024-06-20T14:39:00,56.68,healthcare,credit,UK,41,12,0,0.7,0
TXN000598,2024-08-26T15:41:00,519.54,travel,digital_wallet,CA,66,0,1,11.2,0
TXN000599,2024-06-24T07:11:00,304.96,retail,digital_wallet,US,50,21,0,0.3,0
TXN000600,2024-07-19T13:24:00,109.46,travel,credit,JP,37,18,0,44.6,0
TXN000601,2024-06-20T14:26:00,257.17,travel,credit,CA,44,20,0,24.6,0
TXN000602,2024-01-10T00:30:00,18.72,travel,debit,CA,33,15,1,0.3,0
TXN000603,2024-10-03T04:03:00,2.15,retail,credit,JP,53,1,0,15.3,0
TXN000604,2024-10-01T09:56:00,40.58,retail,credit,UK,28,19,1,21.0,0
TXN000605,2024-04-10T17:42:00,16.36,restaurant,credit,FR,78,12,0,6.5,0
TXN000606,2024-08-01T14:38:00,11.41,retail,credit,CA,67,4,0,2.0,0
